roi,r,p,metric
7Networks_RH_Cont_PFCmp_1,0.27192491831858073,0.4472312416117413,Views
7Networks_RH_Cont_PFCmp_2,0.4542314354022971,0.18724804894046132,Views
7Networks_RH_Default_Par_1,0.050765880427660906,0.8892353904672281,Views
7Networks_RH_Default_Par_2,0.39210309393622983,0.2624259714074395,Views
7Networks_RH_Default_Par_3,0.6000318604848122,0.06666973156069099,Views
7Networks_RH_Default_Par_4,0.3625152648932497,0.30325185964193807,Views
7Networks_RH_Default_Par_5,0.7085104166442641,0.021822378644510063,Views
7Networks_RH_Default_Temp_1,0.4871776574897803,0.1532506694987535,Views
7Networks_RH_Default_Temp_2,0.7702257128916316,0.009143882208971514,Views
7Networks_RH_Default_Temp_3,0.4095758613766318,0.23982666058589897,Views
7Networks_RH_Default_Temp_4,0.3393277451589884,0.3374462757026428,Views
7Networks_RH_Default_Temp_5,0.40559427933316233,0.24487682190728804,Views
7Networks_RH_Default_Temp_6,0.4113199778037435,0.23763304182679396,Views
7Networks_RH_Default_Temp_7,0.329037983554684,0.35322449257535943,Views
7Networks_RH_Default_Temp_8,0.25609261069936345,0.47511427239805687,Views
7Networks_RH_Default_PFCv_1,0.2309305809866901,0.5209279789757204,Views
7Networks_RH_Default_PFCv_2,0.3273762616717373,0.3558068111934951,Views
7Networks_RH_Default_PFCv_3,0.42686697714663957,0.21858099199980577,Views
7Networks_RH_Default_PFCv_4,0.2191012699482287,0.5430690416869854,Views
7Networks_RH_Default_PFCdPFCm_1,0.10187748487736895,0.7794416708553641,Views
7Networks_RH_Default_PFCdPFCm_2,0.3506110126024156,0.3205691793397769,Views
7Networks_RH_Default_PFCdPFCm_3,0.15310933673054142,0.6728150152313788,Views
7Networks_RH_Default_PFCdPFCm_4,0.24277914764248595,0.49913185779391533,Views
7Networks_RH_Default_PFCdPFCm_5,0.5995915330792666,0.06692250043528972,Views
7Networks_RH_Default_PFCdPFCm_6,0.12303663532548789,0.7348947726068766,Views
7Networks_RH_Default_PFCdPFCm_7,0.39446095023765915,0.2593103627958454,Views
7Networks_RH_Default_PFCdPFCm_8,0.6872699349691113,0.028097221210947904,Views
7Networks_RH_Default_PFCdPFCm_9,0.4862472684539453,0.1541551012071144,Views
7Networks_RH_Default_PFCdPFCm_10,0.26821939551934487,0.45368958935953446,Views
7Networks_RH_Default_PFCdPFCm_11,0.7085208479836953,0.02181956032118467,Views
7Networks_RH_Default_PFCdPFCm_12,0.6251808058347162,0.05325244690363662,Views
7Networks_RH_Default_PFCdPFCm_13,0.4863963461691577,0.15400996601683434,Views
7Networks_RH_Default_pCunPCC_1,0.05982012686038795,0.8696107311801381,Views
7Networks_RH_Default_pCunPCC_2,-0.1109626752677785,0.7602358092277046,Views
7Networks_RH_Default_pCunPCC_3,-0.1233121059576458,0.7343191940300899,Views
7Networks_RH_Default_pCunPCC_4,0.07679524755711635,0.8329976155989587,Views
7Networks_RH_Default_pCunPCC_5,0.12292258110289414,0.73513311654644,Views
7Networks_RH_Default_pCunPCC_6,0.5068153203923933,0.1349093485239431,Views
7Networks_RH_Default_pCunPCC_7,0.03312864469166632,0.9276105725199133,Views
7Networks_RH_Default_pCunPCC_8,0.302940814772357,0.3948578495377798,Views
7Networks_RH_Default_pCunPCC_9,0.14144808373909634,0.6966990474268875,Views
7Networks_LH_Vis_1,0.18835056976887837,0.602291316864811,Likes
7Networks_LH_Vis_2,0.19207449058896217,0.594997852188849,Likes
7Networks_LH_Vis_3,0.04491084965882494,0.9019554302414728,Likes
7Networks_LH_Vis_4,0.03797627603096834,0.9170466003719886,Likes
7Networks_LH_Vis_5,0.09825273155507375,0.7871349869507258,Likes
7Networks_LH_Vis_6,0.18324523133066065,0.6123420738395969,Likes
7Networks_LH_Vis_7,0.05034825651095558,0.8901419554696313,Likes
7Networks_LH_Vis_8,0.33076311112081264,0.35055367408019866,Likes
7Networks_LH_Vis_9,0.20034272368470907,0.5789208484362152,Likes
7Networks_LH_Vis_10,0.02758142976587287,0.9397114999299065,Likes
7Networks_LH_Vis_11,0.32059605479000897,0.3664410190860728,Likes
7Networks_LH_Vis_12,0.2603141822924654,0.46760621090805665,Likes
7Networks_LH_Vis_13,0.02999988697801046,0.9344342771817534,Likes
7Networks_LH_Vis_14,0.0998031581660745,0.7838422336690494,Likes
7Networks_LH_Vis_15,0.29832091921042686,0.40246391810531434,Likes
7Networks_LH_Vis_16,0.14447001636929135,0.6904856569961092,Likes
7Networks_LH_Vis_17,0.22970735964285027,0.5232001367690035,Likes
7Networks_LH_Vis_18,0.35659237044776637,0.3118048387842712,Likes
7Networks_LH_Vis_19,0.15131717992762497,0.6764691302216358,Likes
7Networks_LH_Vis_20,0.09365508007282076,0.7969170502203207,Likes
7Networks_LH_Vis_21,0.2988816130842974,0.4015370962878547,Likes
7Networks_LH_Vis_22,0.10587440418514935,0.7709784245485525,Likes
7Networks_LH_Vis_23,0.12433829121265859,0.7321760947203602,Likes
7Networks_LH_Vis_24,0.4060503593458791,0.24429534911183845,Likes
7Networks_LH_Vis_25,0.36265879975473386,0.3030461470418547,Likes
7Networks_LH_Vis_26,0.25681165119866955,0.4738317468871569,Likes
7Networks_LH_Vis_27,0.25219752652828803,0.4820880815012472,Likes
7Networks_LH_Vis_28,0.11121085387126566,0.7597127697947574,Likes
7Networks_LH_Vis_29,0.3812408390720144,0.2770431392445266,Likes
7Networks_LH_Vis_30,0.2672455468722006,0.45539383276718814,Likes
7Networks_LH_Vis_31,0.34964998361272476,0.3219891854439217,Likes
7Networks_LH_SomMot_1,0.21878322716620957,0.5436694302719574,Likes
7Networks_LH_SomMot_2,0.2092793953776597,0.5617305178083317,Likes
7Networks_LH_SomMot_3,0.43804492515156157,0.20544232320078903,Likes
7Networks_LH_SomMot_4,0.06327177224651505,0.8621457556932064,Likes
7Networks_LH_SomMot_5,0.5348620004518201,0.11116383506902208,Likes
7Networks_LH_SomMot_6,0.23300220432761393,0.5170891768084408,Likes
7Networks_LH_SomMot_7,0.3130582578572275,0.37844614736785465,Likes
7Networks_LH_SomMot_8,-0.24335323630440114,0.498085733042895,Likes
7Networks_LH_SomMot_9,0.18418956988902943,0.6104785222933249,Likes
7Networks_LH_SomMot_10,0.8038281737932862,0.00507517066814046,Likes
7Networks_LH_SomMot_11,0.8204320125620229,0.0036400471510376836,Likes
7Networks_LH_SomMot_12,0.6895957741841786,0.027356530315598506,Likes
7Networks_LH_SomMot_13,0.8083875555213696,0.004646812513627365,Likes
7Networks_LH_SomMot_14,0.6373072599302905,0.047478142836978154,Likes
7Networks_LH_SomMot_15,0.825616317917974,0.0032591350864317413,Likes
7Networks_LH_SomMot_16,0.35376890604646904,0.3159261530494856,Likes
7Networks_LH_SomMot_17,0.15305253955172332,0.6729307276382845,Likes
7Networks_LH_SomMot_18,0.6768236169394856,0.03159321080420567,Likes
7Networks_LH_SomMot_19,0.2844063120077564,0.42578885859864335,Likes
7Networks_LH_SomMot_20,0.5658054404664177,0.08822490367677736,Likes
7Networks_LH_SomMot_21,0.7235612629616656,0.018011364669631016,Likes
7Networks_LH_SomMot_22,0.4631820181612728,0.1776097154787082,Likes
7Networks_LH_SomMot_23,0.44974752693407144,0.19218958499922253,Likes
7Networks_LH_SomMot_24,0.7807547533453103,0.007684565915189021,Likes
7Networks_LH_SomMot_25,0.7524680336420482,0.012031488288673398,Likes
7Networks_LH_SomMot_26,0.5682271713713802,0.08657023914736937,Likes
7Networks_LH_SomMot_27,0.7915909225120215,0.006363375112328391,Likes
7Networks_LH_SomMot_28,0.6869559899918023,0.028198238766194775,Likes
7Networks_LH_SomMot_29,0.6403338133683206,0.04610516761521364,Likes
7Networks_LH_SomMot_30,0.840841327034679,0.002305936305679387,Likes
7Networks_LH_SomMot_31,0.284174383100529,0.42618286494573265,Likes
7Networks_LH_SomMot_32,0.751791453207945,0.012152726637528179,Likes
7Networks_LH_SomMot_33,0.7863669706405503,0.006978246371582302,Likes
7Networks_LH_SomMot_34,0.7570526865291242,0.011232201282626074,Likes
7Networks_LH_SomMot_35,0.687633328471549,0.027980601758681892,Likes
7Networks_LH_SomMot_36,0.7284731287243582,0.016874996707639096,Likes
7Networks_LH_SomMot_37,0.6244376543320828,0.05362073624088934,Likes
7Networks_LH_DorsAttn_Post_1,0.4548442676206911,0.1865785365917504,Likes
7Networks_LH_DorsAttn_Post_2,0.3214616320281135,0.36507472333870705,Likes
7Networks_LH_DorsAttn_Post_3,0.6974697748910403,0.024948224994347228,Likes
7Networks_LH_DorsAttn_Post_4,0.5112626695363874,0.13095301560952016,Likes
7Networks_LH_DorsAttn_Post_5,0.37544604065369674,0.2850177386615199,Likes
7Networks_LH_DorsAttn_Post_6,0.8756995971151764,0.0008965445837896725,Likes
7Networks_LH_DorsAttn_Post_7,0.3780343330552101,0.28144069322703374,Likes
7Networks_LH_DorsAttn_Post_8,0.8225434528897023,0.0034812580487837215,Likes
7Networks_LH_DorsAttn_Post_9,0.4313841175083195,0.21321506998321169,Likes
7Networks_LH_DorsAttn_Post_10,0.5477718740583464,0.10118451725109166,Likes
7Networks_LH_DorsAttn_Post_11,0.8015686404443095,0.00529757208580009,Likes
7Networks_LH_DorsAttn_Post_12,0.531922293717525,0.11351925680580638,Likes
7Networks_LH_DorsAttn_Post_13,0.5130942971417705,0.12934467706660152,Likes
7Networks_LH_DorsAttn_Post_14,0.6128124680545466,0.05960317674274687,Likes
7Networks_LH_DorsAttn_Post_15,0.5135261911401046,0.12896722155293802,Likes
7Networks_LH_DorsAttn_Post_16,0.749391254708202,0.012589735289194014,Likes
7Networks_LH_DorsAttn_Post_17,0.7173766030463712,0.019516318862570926,Likes
7Networks_LH_DorsAttn_FEF_1,0.4922486810235514,0.1483776774599982,Likes
7Networks_LH_DorsAttn_FEF_2,0.6860716733194642,0.028484117045614907,Likes
7Networks_LH_DorsAttn_FEF_3,0.6757363794832111,0.03197324381250262,Likes
7Networks_LH_DorsAttn_FEF_4,0.6938902913031133,0.026024191910027097,Likes
7Networks_LH_DorsAttn_PrCv_1,0.44292987600465483,0.19984776050246333,Likes
7Networks_LH_DorsAttn_PrCv_2,0.6927691194390599,0.026367639659698874,Likes
7Networks_LH_SalVentAttn_ParOper_1,0.3337162299606061,0.3460054968557497,Likes
7Networks_LH_SalVentAttn_ParOper_2,0.45851381346269604,0.18259910108954702,Likes
7Networks_LH_SalVentAttn_ParOper_3,0.7391674443239156,0.014574949157342133,Likes
7Networks_LH_SalVentAttn_ParOper_4,0.5069317306581087,0.13480486574654565,Likes
7Networks_LH_SalVentAttn_TempOcc_1,0.5665080672914791,0.08774275934675667,Likes
7Networks_LH_SalVentAttn_FrOperIns_1,-0.4099957994944878,0.2392974583466645,Likes
7Networks_LH_SalVentAttn_FrOperIns_2,-0.4606644570707755,0.1802903312749825,Likes
7Networks_LH_SalVentAttn_FrOperIns_3,-0.4789895209476164,0.16132103218830773,Likes
7Networks_LH_SalVentAttn_FrOperIns_4,-0.4366675453330757,0.20703598273860294,Likes
7Networks_LH_SalVentAttn_FrOperIns_5,-0.6121347788598063,0.05996488664252565,Likes
7Networks_LH_SalVentAttn_FrOperIns_6,-0.26184671645983865,0.4648936600803587,Likes
7Networks_LH_SalVentAttn_FrOperIns_7,-0.39415903463591395,0.25970816103904165,Likes
7Networks_LH_SalVentAttn_FrOperIns_8,-0.004049714166575874,0.9911413955443189,Likes
7Networks_LH_SalVentAttn_FrOperIns_9,0.19436378734797,0.5905302237263313,Likes
7Networks_LH_SalVentAttn_PFCl_1,-0.0408453616216546,0.9107996875072859,Likes
7Networks_LH_SalVentAttn_Med_1,-0.05892863006474949,0.8715403279826439,Likes
7Networks_LH_SalVentAttn_Med_2,0.5821298581113343,0.0774567178960244,Likes
7Networks_LH_SalVentAttn_Med_3,0.4690022852988549,0.1715034705718888,Likes
7Networks_LH_SalVentAttn_Med_4,0.5774865292415527,0.08042795251982772,Likes
7Networks_LH_SalVentAttn_Med_5,0.43246514492609445,0.21194226134526728,Likes
7Networks_LH_SalVentAttn_Med_6,0.4445151357015178,0.19805148013894616,Likes
7Networks_LH_SalVentAttn_Med_7,0.6588408511320297,0.03828396030689432,Likes
7Networks_LH_Limbic_OFC_1,-0.3520282158303122,0.3184811017784244,Likes
7Networks_LH_Limbic_OFC_2,0.36853368825488203,0.2946899203808514,Likes
7Networks_LH_Limbic_OFC_3,0.7575477244487642,0.011148190910753744,Likes
7Networks_LH_Limbic_OFC_4,0.6931164428632467,0.026260914459233044,Likes
7Networks_LH_Limbic_OFC_5,-0.006408324850444208,0.9859823650561004,Likes
7Networks_LH_Limbic_TempPole_1,0.5730822961036015,0.08331326577002576,Likes
7Networks_LH_Limbic_TempPole_2,0.6853744054779886,0.028710917673325686,Likes
7Networks_LH_Limbic_TempPole_3,0.2167490555422722,0.5475156739104203,Likes
7Networks_LH_Limbic_TempPole_4,0.8483686519668613,0.0019179626762866123,Likes
7Networks_LH_Limbic_TempPole_5,0.5454306116441573,0.10295045257193458,Likes
7Networks_LH_Limbic_TempPole_6,0.7084482497386255,0.021839180008869953,Likes
7Networks_LH_Limbic_TempPole_7,0.4563770866594052,0.18491012400693468,Likes
7Networks_LH_Limbic_TempPole_8,0.14581210296901065,0.6877314996140381,Likes
7Networks_LH_Cont_Par_1,0.3548069910525459,0.3144075976491739,Likes
7Networks_LH_Cont_Par_2,0.41423337746020306,0.2339940727397661,Likes
7Networks_LH_Cont_Par_3,0.5398834228959369,0.10721191214021854,Likes
7Networks_LH_Cont_Par_4,0.5161557169251954,0.12668383488321877,Likes
7Networks_LH_Cont_Par_5,0.38127365775150374,0.2769983242603506,Likes
7Networks_LH_Cont_Par_6,0.6439896619339393,0.044482428005049535,Likes
7Networks_LH_Cont_Temp_1,0.5783407112264272,0.07987593574111213,Likes
7Networks_LH_Cont_OFC_1,0.5072131208225462,0.13455251261969148,Likes
7Networks_LH_Cont_PFCl_1,0.5931696499334066,0.0706803924572981,Likes
7Networks_LH_Cont_PFCl_2,0.5063589025640929,0.1353194816853609,Likes
7Networks_LH_Cont_PFCl_3,0.28292730632999047,0.42830433295602854,Likes
7Networks_LH_Cont_PFCl_4,0.16079051659956725,0.6572240180609009,Likes
7Networks_LH_Cont_PFCl_5,0.5134876635861005,0.12900086517305642,Likes
7Networks_LH_Cont_PFCl_6,0.5230063545418313,0.12085321910100488,Likes
7Networks_LH_Cont_PFCl_7,0.4888529182559014,0.1516302638875793,Likes
7Networks_LH_Cont_PFCl_8,0.7878979981619906,0.006793858152403032,Likes
7Networks_LH_Cont_PFCv_1,-0.5606355954643808,0.09182468947671908,Likes
7Networks_LH_Cont_pCun_1,0.05842462951378273,0.8726314807218133,Likes
7Networks_LH_Cont_pCun_2,0.5100333813018695,0.1320393306066211,Likes
7Networks_LH_Cont_Cing_1,0.5831675282372439,0.07680258428334949,Likes
7Networks_LH_Cont_Cing_2,-0.20454811350740376,0.5708069415522701,Likes
7Networks_LH_Cont_PFCmp_1,0.6265521805416792,0.05257723641054465,Likes
7Networks_LH_Default_Temp_1,0.7549860173375196,0.011587732512571447,Likes
7Networks_LH_Default_Temp_2,0.8653501470786017,0.0012185531646574193,Likes
7Networks_LH_Default_Temp_3,0.6549030747883114,0.0398668133673231,Likes
7Networks_LH_Default_Temp_4,0.6643888058599806,0.03612662037080155,Likes
7Networks_LH_Default_Temp_5,0.37972557935245616,0.2791165611228843,Likes
7Networks_LH_Default_Temp_6,0.541562448491578,0.10591053379051452,Likes
7Networks_LH_Default_Temp_7,0.5336339572078829,0.11214403074653317,Likes
7Networks_LH_Default_Temp_8,0.41098436781637243,0.23805426641310198,Likes
7Networks_LH_Default_Temp_9,0.2567471531217019,0.47394672765440926,Likes
7Networks_LH_Default_Temp_10,0.48358370435629766,0.15676216785212876,Likes
7Networks_LH_Default_Par_1,0.6169442828081649,0.057428942444689754,Likes
7Networks_LH_Default_Par_2,0.8476538482769318,0.0019526112078500208,Likes
7Networks_LH_Default_Par_3,0.39486569791938386,0.2587776028947003,Likes
7Networks_LH_Default_Par_4,0.8836349230577153,0.0006955009126530321,Likes
7Networks_LH_Default_Par_5,0.7946899655137205,0.0060173866586070365,Likes
7Networks_LH_Default_Par_6,0.7709242679371434,0.00904145517904982,Likes
7Networks_LH_Default_Par_7,0.49969335385560815,0.1413964436901903,Likes
7Networks_LH_Default_PFC_1,0.17698717034603553,0.6247418909458742,Likes
7Networks_LH_Default_PFC_2,0.3408427748524055,0.3351541952901189,Likes
7Networks_LH_Default_PFC_3,0.41210258872477745,0.236652416366037,Likes
7Networks_LH_Default_PFC_4,0.2321989017571682,0.5185763401843624,Likes
7Networks_LH_Default_PFC_5,0.6390123940567003,0.0467013115642921,Likes
7Networks_LH_Default_PFC_6,0.570580953045522,0.0849812198937695,Likes
7Networks_LH_Default_PFC_7,0.3362140241139574,0.3421821178614626,Likes
7Networks_LH_Default_PFC_8,0.6034221309635468,0.06474445558814151,Likes
7Networks_LH_Default_PFC_9,0.19579030557440352,0.587752584447728,Likes
7Networks_LH_Default_PFC_10,0.46890579767307916,0.1716036643218421,Likes
7Networks_LH_Default_PFC_11,0.8862748290552761,0.0006366042129539658,Likes
7Networks_LH_Default_PFC_12,0.2729792704408621,0.44540127672371277,Likes
7Networks_LH_Default_PFC_13,0.7638824823368183,0.010111766374137188,Likes
7Networks_LH_Default_PFC_14,0.828449520838598,0.003063531711453121,Likes
7Networks_LH_Default_PFC_15,0.8667712663509288,0.0011700143062190439,Likes
7Networks_LH_Default_PFC_16,0.559285766987419,0.09277977506866825,Likes
7Networks_LH_Default_PFC_17,0.7439170859367195,0.013627402271076774,Likes
7Networks_LH_Default_PFC_18,0.8161204383811643,0.003980331639618513,Likes
7Networks_LH_Default_PFC_19,0.8796819004037213,0.0007910025153725292,Likes
7Networks_LH_Default_PFC_20,0.6167049385382469,0.057553437661710415,Likes
7Networks_LH_Default_PFC_21,0.7889223258332869,0.006672442564070035,Likes
7Networks_LH_Default_PFC_22,0.7996794899786558,0.005488781205053365,Likes
7Networks_LH_Default_PFC_23,0.8473368054361132,0.0019681231390469554,Likes
7Networks_LH_Default_PFC_24,0.6489091888905839,0.04235977169170145,Likes
7Networks_LH_Default_pCunPCC_1,0.19039109013141187,0.5982908827052789,Likes
7Networks_LH_Default_pCunPCC_2,0.1152272581733203,0.7512604726773272,Likes
7Networks_LH_Default_pCunPCC_3,0.32836817910486177,0.3542642304147607,Likes
7Networks_LH_Default_pCunPCC_4,-0.15837024406828848,0.6621240946991995,Likes
7Networks_LH_Default_pCunPCC_5,-0.27613863523142246,0.4399382515031122,Likes
7Networks_LH_Default_pCunPCC_6,0.320314954217401,0.3668852766159262,Likes
7Networks_LH_Default_pCunPCC_7,0.7355498141803163,0.015326817482311617,Likes
7Networks_LH_Default_pCunPCC_8,0.7370868908077992,0.015004136439535345,Likes
7Networks_LH_Default_pCunPCC_9,0.7580973889314809,0.011055428453353684,Likes
7Networks_LH_Default_pCunPCC_10,0.2998905702330744,0.39987187630028975,Likes
7Networks_LH_Default_pCunPCC_11,0.3758358340455079,0.28447748084210733,Likes
7Networks_RH_Vis_1,0.10750545404400479,0.7675309617853574,Likes
7Networks_RH_Vis_2,0.15132443615107743,0.6764543228344011,Likes
7Networks_RH_Vis_3,0.05645595486841036,0.8768954667111138,Likes
7Networks_RH_Vis_4,0.12059145721961585,0.7400089998436503,Likes
7Networks_RH_Vis_5,0.04168767022503306,0.908966534915633,Likes
7Networks_RH_Vis_6,0.13693390820277085,0.7060108650369407,Likes
7Networks_RH_Vis_7,0.03722921193858723,0.9186738805222437,Likes
7Networks_RH_Vis_8,0.12850072576404847,0.7235004259388391,Likes
7Networks_RH_Vis_9,0.46944703745501004,0.17104208611049337,Likes
7Networks_RH_Vis_10,0.11348186800036689,0.7549306760178205,Likes
7Networks_RH_Vis_11,0.3259617599327208,0.3580124022036056,Likes
7Networks_RH_Vis_12,0.052902471838145,0.8845991732699919,Likes
7Networks_RH_Vis_13,0.18402427785925204,0.6108045634885049,Likes
7Networks_RH_Vis_14,0.10363605237474169,0.7757153817425286,Likes
7Networks_RH_Vis_15,0.2846549600856637,0.4253666377347928,Likes
7Networks_RH_Vis_16,0.2073070114497615,0.5655075377069204,Likes
7Networks_RH_Vis_17,0.0268964583278574,0.9412065420462508,Likes
7Networks_RH_Vis_18,-0.0001001424534528908,0.9997809383852688,Likes
7Networks_RH_Vis_19,0.3327806089850232,0.3474432136701919,Likes
7Networks_RH_Vis_20,0.1056983042586139,0.7713508546634227,Likes
7Networks_RH_Vis_21,0.19094555450613604,0.5972055229965816,Likes
7Networks_RH_Vis_22,0.1445485263921452,0.690324452543971,Likes
7Networks_RH_Vis_23,0.3234450941932384,0.36195346004621354,Likes
7Networks_RH_Vis_24,0.11081964624524285,0.760537284396736,Likes
7Networks_RH_Vis_25,0.36010325963331474,0.3067197732879932,Likes
7Networks_RH_Vis_26,0.2311506034048603,0.520519713782554,Likes
7Networks_RH_Vis_27,0.143435605316569,0.6926106551227423,Likes
7Networks_RH_Vis_28,0.3283809953623148,0.35424432128294586,Likes
7Networks_RH_Vis_29,0.35950755889469505,0.3075794644788179,Likes
7Networks_RH_Vis_30,0.3727881097622205,0.28871637774257786,Likes
7Networks_RH_SomMot_1,0.22213389822509916,0.5373574509209571,Likes
7Networks_RH_SomMot_2,0.35546478673944737,0.31344733016191345,Likes
